species,X,Y,PC1,PC2,PC3
insect.M.distribution230t9.3_PA1_RUN1,72.2225,53.8274,-983.258504579833,-9920.00015488375,2952.18405771933
insect.M.distribution230t9.3_PA1_RUN1,-34.0196,-45.5096,5794.38380496269,-302.668291293304,-1135.1967817551
insect.M.distribution230t9.3_PA1_RUN1,64.1849,55.1534,-527.905377396918,-7414.54698700279,2159.82484340582
insect.M.distribution230t9.3_PA1_RUN1,118.3176,-58.3883,-5073.17080211147,404.787096754096,2636.8775215776
insect.M.distribution230t9.3_PA1_RUN1,-19.7049,4.0879,6605.96482570761,-7275.8082652013,225.472869713543
insect.M.distribution230t9.3_PA1_RUN1,118.2538,-58.3227,-5073.17080211147,404.787096754096,2636.8775215776
insect.M.distribution230t9.3_PA1_RUN1,-34.0196,-45.5096,5794.38380496269,-302.668291293304,-1135.1967817551
insect.M.distribution230t9.3_PA1_RUN1,15.1137,27.9758,3574.37808923981,3233.29434703745,-1107.0328426432
insect.M.distribution230t9.3_PA1_RUN1,90.3889,21.6403,2775.38508051409,3929.14382829546,-782.56969490711
insect.M.distribution230t9.3_PA1_RUN1,-19.4187,3.1,6785.91893560945,-6675.76724334623,-7.15816032900473
insect.M.distribution230t9.3_PA1_RUN1,-35.8662,-50.204,5839.77574250051,-3292.42840034447,-207.73790144146
insect.M.distribution230t9.3_PA1_RUN1,-35.4933,-47.6342,5784.60192624035,-1414.81553415251,-883.408035112839
insect.M.distribution230t9.3_PA1_RUN1,-3.1882,-58.9868,5840.44445577573,-7605.82161052644,428.593665166027
insect.M.distribution230t9.3_PA1_RUN1,-34.1708,-44.33,5471.36879464108,1194.20581956376,-1167.69998069035
insect.M.distribution230t9.3_PA1_RUN1,-5.649,-59.4802,5804.99090209075,-7323.93164719454,432.061570677864
insect.M.distribution230t9.3_PA1_RUN1,-35.4933,-47.6342,5784.60192624035,-1414.81553415251,-883.408035112839
insect.M.distribution230t9.3_PA1_RUN1,-5.7095,-59.4995,5804.99090209075,-7323.93164719454,432.061570677864
insect.M.distribution230t9.3_PA1_RUN1,-35.4819,-47.637,5784.60192624035,-1414.81553415251,-883.408035112839
insect.M.distribution230t9.3_PA1_RUN1,-18.0572,5.0463,6626.31471984388,-4758.00763410266,-347.555333486952
insect.M.distribution230t9.3_PA1_RUN1,15.1137,27.9758,3574.37808923981,3233.29434703745,-1107.0328426432
insect.M.distribution230t9.3_PA1_RUN1,-34.0196,-45.5096,5794.38380496269,-302.668291293304,-1135.1967817551
insect.M.distribution230t9.3_PA1_RUN1,105.312,45.6176,2624.61557294519,-366.903954066254,-552.866975823886
insect.M.distribution230t9.3_PA1_RUN1,-1.4929,-59.8521,5823.09276778371,-9578.3363683086,875.214868082581
insect.M.distribution230t9.3_PA1_RUN1,118.269,-58.3267,-5073.17080211147,404.787096754096,2636.8775215776
insect.M.distribution230t9.3_PA1_RUN1,1.0614,-59.3037,5886.22634947747,-9142.25582345072,670.210917888319
insect.M.distribution230t9.3_PA1_RUN1,118.3176,-58.3883,-5073.17080211147,404.787096754096,2636.8775215776
insect.M.distribution230t9.3_PA1_RUN1,-0.5956,-59.9183,5818.31819314949,-10121.1122473304,998.109955587967
insect.M.distribution230t9.3_PA1_RUN1,90.3889,21.6403,2775.38508051409,3929.14382829546,-782.56969490711
insect.M.distribution230t9.3_PA1_RUN1,17.6714,17.9519,3197.65828989583,4212.4812169672,14.4314698655487
insect.M.distribution230t9.3_PA1_RUN1,-16.8325,-44.09,3743.21682996854,-1453.55990131336,381.603430756981
insect.M.distribution230t9.3_PA1_RUN1,1.4142,-58.2827,5896.7172275508,-7949.64998549485,400.182877394853
insect.M.distribution230t9.3_PA1_RUN1,4.4946,-36.7007,-7835.21275206448,-428.037206732771,6176.21314559734
insect.M.distribution230t9.3_PA1_RUN1,-34.1708,-44.33,5471.36879464108,1194.20581956376,-1167.69998069035
insect.M.distribution230t9.3_PA1_RUN1,93.4077,42.994,3082.82777181475,-7296.09860219933,1716.9913584966
insect.M.distribution230t9.3_PA1_RUN1,17.6714,17.9519,3197.65828989583,4212.4812169672,14.4314698655487
insect.M.distribution230t9.3_PA1_RUN1,105.312,45.6176,2624.61557294519,-366.903954066254,-552.866975823886
insect.M.distribution230t9.3_PA1_RUN1,64.1849,55.1534,-527.905377396918,-7414.54698700279,2159.82484340582
insect.M.distribution230t9.3_PA1_RUN1,-3.1637,-60.3255,5329.00056011016,-8200.13376553501,755.123115225966
insect.M.distribution230t9.3_PA1_RUN1,-35.7976,-43.6429,5430.9060240133,-3405.53904384009,-126.223829479982
insect.M.distribution230t9.3_PA1_RUN1,-35.4929,-47.6382,5784.60192624035,-1414.81553415251,-883.408035112839
