X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
0.8588,38.3662,train,Infinity,100.0,NaN
10.7628,36.5256,train,0.0,0.0,0.0
18.5041,32.3547,train,Infinity,100.0,NaN
0.8222,36.8755,train,Infinity,100.0,NaN
10.1096,41.5973,train,Infinity,100.0,NaN
12.2771,43.3781,train,Infinity,100.0,NaN
-19.5204,22.6957,train,Infinity,100.0,NaN
-19.5718,22.6763,train,Infinity,100.0,NaN
0.8136,36.8692,train,Infinity,100.0,NaN
0.9187,38.6792,train,Infinity,100.0,NaN
0.7925,38.1588,train,Infinity,100.0,NaN
0.6647,37.0815,train,Infinity,100.0,NaN
0.916,38.2496,train,Infinity,100.0,NaN
0.7892,36.8411,train,Infinity,100.0,NaN
0.9604,38.4666,train,Infinity,100.0,NaN
55.8777,58.9126,train,0.0,0.0,0.0
38.7749,-21.6058,train,0.0,0.0,0.0
11.8284,39.7904,train,0.0,0.0,0.0
9.2038,45.4924,train,Infinity,100.0,NaN
96.1848,71.3897,train,0.0,0.0,0.0
9.6247,41.2548,train,Infinity,100.0,NaN
12.0045,39.7237,train,0.0,0.0,0.0
0.981,38.4675,train,Infinity,100.0,NaN
0.8181,36.8753,train,Infinity,100.0,NaN
0.7926,38.2445,train,Infinity,100.0,NaN
-19.5496,23.3229,train,Infinity,100.0,NaN
2.8318,-21.6753,train,Infinity,100.0,NaN
0.7854,40.4999,train,Infinity,100.0,NaN
0.7017,37.6501,train,Infinity,100.0,NaN
-19.5487,22.9295,train,Infinity,100.0,NaN
-19.5527,23.325,train,Infinity,100.0,NaN
0.0033,37.4056,train,Infinity,100.0,NaN
