X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
15.5624,35.4876,train,0.0,0.0,0.0
8.3977,34.0762,train,Infinity,100.0,NaN
-32.0802,-45.4725,train,Infinity,100.0,NaN
102.3723,-58.511,train,Infinity,100.0,NaN
10.7859,32.6553,train,0.0,0.0,0.0
29.5466,40.7095,train,0.0,0.0,0.0
-20.1369,14.1948,train,0.0,0.0,0.0
102.3523,-58.5012,train,Infinity,100.0,NaN
102.2298,-58.5503,train,Infinity,100.0,NaN
91.1668,29.8358,train,0.0,0.0,0.0
11.9309,35.4279,train,Infinity,100.0,NaN
113.3359,47.9227,train,0.0,0.0,0.0
102.3249,-58.4984,train,Infinity,100.0,NaN
-23.3874,10.1504,train,Infinity,100.0,NaN
10.7842,32.6145,train,0.0,0.0,0.0
1.5912,-50.8041,train,Infinity,100.0,NaN
102.3863,-58.5007,train,Infinity,100.0,NaN
