species,X,Y,PC1,PC2,PC3
insect.M.distribution200t5.1_PA2_RUN1,54.0519,58.7264,4237.81743029509,2267.66438373944,-407.569376228028
insect.M.distribution200t5.1_PA2_RUN1,0.7017,37.6501,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t5.1_PA2_RUN1,2.4041,-43.349,2055.26597706393,-9087.32390251098,642.204589673544
insect.M.distribution200t5.1_PA2_RUN1,0.8588,38.3662,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t5.1_PA2_RUN1,10.7628,36.5256,-3408.19808542932,3296.06565322311,200.235649298655
insect.M.distribution200t5.1_PA2_RUN1,-19.5204,22.6957,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t5.1_PA2_RUN1,-19.5204,22.6957,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t5.1_PA2_RUN1,-19.5718,22.6763,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t5.1_PA2_RUN1,10.7628,36.5256,-3408.19808542932,3296.06565322311,200.235649298655
insect.M.distribution200t5.1_PA2_RUN1,-19.5487,22.9295,196.537035265731,-4909.51013285375,798.411419250784
insect.M.distribution200t5.1_PA2_RUN1,0.8136,36.8692,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t5.1_PA2_RUN1,0.7925,38.1588,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t5.1_PA2_RUN1,0.7653,38.1956,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t5.1_PA2_RUN1,10.1096,41.5973,3706.0603506861,4111.30441779813,-460.201631653857
insect.M.distribution200t5.1_PA2_RUN1,2.4041,-43.349,2055.26597706393,-9087.32390251098,642.204589673544
insect.M.distribution200t5.1_PA2_RUN1,0.6647,37.0815,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t5.1_PA2_RUN1,0.916,38.2496,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t5.1_PA2_RUN1,2.4041,-43.349,2055.26597706393,-9087.32390251098,642.204589673544
insect.M.distribution200t5.1_PA2_RUN1,96.1848,71.3897,5262.43443740611,-4068.98236612423,-48.7200643938558
insect.M.distribution200t5.1_PA2_RUN1,0.8011,36.8574,-5402.90225167318,4286.47690202902,810.087589676727
insect.M.distribution200t5.1_PA2_RUN1,0.9863,-44.92,2110.75000846955,-10527.2130242596,705.449437891928
insect.M.distribution200t5.1_PA2_RUN1,0.7896,38.1359,2146.32939497033,4429.11149217065,-924.465358309591
insect.M.distribution200t5.1_PA2_RUN1,55.8777,58.9126,4244.19267353736,2102.57597745804,-400.36061040226
insect.M.distribution200t5.1_PA2_RUN1,18.5041,32.3547,-586.922533973359,4658.62152482375,-808.020135677974
insect.M.distribution200t5.1_PA2_RUN1,11.8284,39.7904,3617.88529557523,1680.56672173464,-360.785912852423
