background,x,y,PC1,PC2,PC3
background,3.10000000000002,78.5,-5014.98062188552,4847.54222478168,-235.413355410155
background,54.7,78.1,-8848.92898829754,5181.07066151636,-526.59488476665
background,41.3,73.5,-5131.98990358861,-3205.29052972486,-1137.21140816401
background,51.5,72.1,-7086.42213027993,-6073.83947494994,-696.184364163613
background,-0.299999999999983,71.1,-12284.273296801,5401.42159522763,-117.827545380836
background,35.7,70.5,-2490.04600536042,-2527.25103245357,-1306.61482357238
background,51.3,63.3,-1827.50716261268,-1446.03657380523,-14.1813178870004
background,32.7,57.5,-306.918663530842,-6889.67479509449,-182.533613616279
background,24.5,55.3,-850.477950811347,-4915.58566612501,949.212748706612
background,123.1,54.3,-904.777654217924,4720.6061105772,372.44019486341
background,-24.3,46.7,6461.38829513376,3266.46124740422,-1195.83522269753
background,34.7,42.9,-4529.62188233207,3054.19903352839,2641.9000398894
background,49.3,42.1,-2491.27862717231,889.1986575648,1348.03784840511
background,27.7,41.9,-6776.99539569264,3402.76059887793,4103.62614382613
background,84.1,41.9,1316.94187141103,-9809.89475296785,132.108615042929
background,28.5,41.5,-6844.21636846023,2517.77108597714,4118.11816246257
background,33.7,40.3,-3653.1415222371,2047.26892427853,2221.16860692779
background,82.1,40.1,1960.26593917102,-9379.33964158781,464.493667593792
background,76.9,38.5,2611.56035247871,2141.21987058029,329.889777440701
background,54.1,37.9,-60.1686893632188,2265.29448407446,361.139182433409
background,19.3,32.3,3423.91723530546,2744.90719967526,-145.519123809847
background,50.9,31.3,3491.91848102122,2989.04057648642,260.292244823855
background,24.1,24.9,5408.72626479949,2430.51892821307,-641.464081843695
background,-21.1,24.5,4105.58725077021,2530.92301881149,436.799022324746
background,11.9,7.89999999999999,6688.78727618058,2625.51321833284,-829.161602874323
background,-31.9,2.89999999999999,8081.35927420175,1240.0148726257,-1720.10483247645
background,-17.5,-0.300000000000011,7756.66922943111,-2993.29202169178,-1651.42623745761
background,50.1,-0.300000000000011,8296.67306581588,3964.11963449169,-1763.68600315314
background,89.1,-2.10000000000001,8296.21593326481,4120.01982116441,-1768.32232561791
background,-45.9,-5.10000000000001,8146.29678746459,3968.27017700233,-1677.13670471657
background,-45.1,-7.5,6475.73696263507,3959.96361814203,-490.529399804734
background,20.5,-10.3,6651.42664083376,1797.24167649802,-1236.69186202609
background,40.5,-13.7,5368.79887596973,4057.00438323136,122.607103246154
background,27.1,-21.9,3763.71723409812,3073.02394294548,364.62064236808
background,35.3,-22.3,3922.68835858424,2057.01519088807,306.263856905998
background,-29.5,-23.5,5091.85107284541,3114.39964158229,-593.02483580258
background,2.70000000000002,-33.5,-7464.45430367361,-1035.00862146913,6620.12155178111
background,15.9,-33.7,-5633.46161768533,113.40684355387,5525.34131878828
background,46.3,-34.1,3005.26891880166,2622.93513829623,956.539408123435
background,-1.89999999999998,-34.7,843.568589152033,-633.50056403789,389.712922230482
background,-39.1,-38.1,-653.203783207093,-5872.5421980029,2838.62719969985
background,-19.5,-42.9,6409.45610819413,1916.02519630619,-830.16174153394
background,44.5,-42.9,5335.30464507645,2596.37969970351,-446.354931836335
background,50.9,-44.1,5099.48838654985,573.567817794043,-412.638413875035
background,94.3,-44.5,2377.37931792427,-1102.4017457479,1199.09020467812
background,99.3,-45.1,2846.91027469601,215.017910449791,889.259633710855
background,-31.7,-49.1,8029.16925500231,2139.65849454379,-1697.55306796772
background,-23.3,-54.7,6579.45345907178,-2498.31400222223,-1165.95837560293
background,90.7,-55.9,3525.47079059432,-2086.10873712558,-285.894704375959
background,59.7,-57.1,4500.33724315334,-6071.22160028793,-633.033914825226
background,-3.09999999999999,-57.5,6852.35753065202,125.456510146643,-1477.74081800243
background,6.5,-58.5,6854.25367050198,77.2229976212344,-1423.01911025973
background,38.5,-58.7,5334.99141894511,-6353.34041679078,-1035.73056376915
background,17.9,-58.9,6026.06923129052,-6087.1512384624,-1157.50931735365
background,58.1,-60.1,-1753.72989709596,-6169.04289523172,894.694938364397
background,91.7,-70.1,-18820.7593434545,-706.888888198543,2595.28773162458
background,94.7,-78.7,-55762.4085663094,966.634942195059,7501.5631024349
background,50.3,-78.9,-72299.4336004273,-369.271484385421,-12679.7105675226
background,104.3,-81.3,3140.62497799742,-315.125634784027,-2246.92937698626
background,-37.9,-83.5,7989.79066732308,868.255162635809,-1670.99218143016
